ShipmentID,PickNo,OrderID,OrderDate,ShippedAt,DeliveredAt,Store,Warehouse,SKU,Category,Product,Brand,Qty,UnitCost,TotalCost,Carrier,DeliveryFee,DeliveryStatus
SHIP20260600950,PICK20260600950,SO20260600950,2026-06-19 09:24,2026-06-19 12:01,2026-06-20 15:01,HN-HBT,WH-HN-02,BL-958487,Máy xay,Philips Blender,Toshiba,2,969000,1938000,GrabExpress,25000,Đã giao
SHIP20260600951,PICK20260600951,SO20260600951,2026-06-22 11:04,2026-06-22 23:03,2026-06-23 06:04,BD-TDM,WH-BD-01,FN-49B147,Quạt,Panasonic,LG,3,1417000,4251000,Xe tải thuê ngoài,25000,Hoàn tất
SHIP20260600952,PICK20260600952,SO20260600952,2026-06-14 14:36,2026-06-14 19:34,2026-06-15 06:54,BD-TDM,WH-BD-01,RF-BFD1C6,Tủ lạnh,Aqua 250L,Electrolux,2,7862000,15724000,GrabExpress,180000,Đã giao
SHIP20260600953,PICK20260600953,SO20260600953,2026-06-04 11:11,2026-06-04 18:55,2026-06-05 17:20,HN-HBT,WH-HN-02,FN-47B1B0,Quạt,Senko,Toshiba,1,1617000,1617000,Ahamove,35000,Hoàn tất
SHIP20260600954,PICK20260600954,SO20260600954,2026-06-15 09:18,2026-06-15 11:48,2026-06-16 14:31,HN-CG,WH-HN-01,RC-7DABD5,Nồi cơm,Sunhouse 1.2L,Mitsubishi,3,1515000,4545000,Xe tải thuê ngoài,90000,Đã giao
SHIP20260600955,PICK20260600955,SO20260600955,2026-06-05 08:11,2026-06-05 15:50,2026-06-06 14:15,HCM-Q1,WH-HCM-01,VC-87EB59,Máy hút bụi,Dyson V8,Sony,2,6289000,12578000,Xe tải thuê ngoài,165000,Đã giao
SHIP20260600956,PICK20260600956,SO20260600956,2026-06-08 08:31,2026-06-08 17:19,2026-06-09 07:24,CT-NK,WH-CT-01,FN-310542,Quạt,Senko,Casper,2,449000,898000,GHN,120000,Đã giao
SHIP20260600957,PICK20260600957,SO20260600957,2026-06-03 15:37,2026-06-04 07:43,2026-06-05 20:03,CT-NK,WH-CT-01,MW-CC5E2E,Lò vi sóng,Electrolux 23L,Electrolux,3,1654000,4962000,Ahamove,35000,Đã giao
SHIP20260600958,PICK20260600958,SO20260600958,2026-06-25 15:03,2026-06-25 23:20,2026-06-26 07:36,HN-HBT,WH-HN-02,AC-AF103F,Máy lạnh,Daikin 1HP,Senko,1,6775000,6775000,Ahamove,65000,Đã giao
SHIP20260600959,PICK20260600959,SO20260600959,2026-06-09 11:19,2026-06-09 22:30,2026-06-10 23:49,HCM-Q7,WH-HCM-02,RF-F005D7,Tủ lạnh,Aqua 250L,Sony,3,10835000,32505000,Nội bộ,120000,Đã giao
SHIP20260600960,PICK20260600960,SO20260600960,2026-06-04 16:45,2026-06-05 11:06,2026-06-06 22:47,CT-NK,WH-CT-01,RC-19766E,Nồi cơm,Panasonic 1.8L,Sunhouse,3,773000,2319000,GrabExpress,65000,Đã giao
SHIP20260600961,PICK20260600961,SO20260600961,2026-06-09 10:30,2026-06-09 13:55,2026-06-10 22:48,HN-HBT,WH-HN-02,MW-278BC7,Lò vi sóng,Electrolux 23L,Mitsubishi,1,1894000,1894000,GHN,45000,Đã giao
SHIP20260600962,PICK20260600962,SO20260600962,2026-06-01 11:29,2026-06-02 01:24,2026-06-02 21:09,CT-NK,WH-CT-01,VC-852D6B,Máy hút bụi,Philips FC,Sunhouse,1,3627000,3627000,Ahamove,0,Đã giao
SHIP20260600963,PICK20260600963,SO20260600963,2026-06-22 08:08,2026-06-23 01:32,2026-06-24 06:22,HCM-TB,WH-HCM-03,RC-189134,Nồi cơm,Sunhouse 1.2L,Samsung,3,1934000,5802000,GHN,45000,Giao lại
SHIP20260600964,PICK20260600964,SO20260600964,2026-06-22 08:14,2026-06-22 14:41,2026-06-23 21:39,HCM-Q7,WH-HCM-02,WM-90270D,Máy giặt,Toshiba 9kg,Senko,3,8350000,25050000,GHN,145000,Đã giao
SHIP20260600965,PICK20260600965,SO20260600965,2026-06-18 17:10,2026-06-19 08:37,2026-06-20 00:34,HN-HBT,WH-HN-02,RF-6AEEF2,Tủ lạnh,Aqua 250L,Panasonic,2,14310000,28620000,GrabExpress,105000,Đã giao
SHIP20260600966,PICK20260600966,SO20260600966,2026-06-30 09:31,2026-06-30 23:49,2026-07-01 22:44,HN-HBT,WH-HN-02,FN-5AA0F8,Quạt,Senko,Cuckoo,1,742000,742000,Xe tải thuê ngoài,45000,Hoàn tất
SHIP20260600967,PICK20260600967,SO20260600967,2026-06-09 20:29,2026-06-10 06:00,2026-06-11 02:37,HCM-Q1,WH-HCM-01,KT-B5A58C,Ấm siêu tốc,Philips,Casper,1,707000,707000,GrabExpress,45000,Đã giao
SHIP20260600968,PICK20260600968,SO20260600968,2026-06-04 14:08,2026-06-05 07:07,2026-06-05 15:09,HCM-Q1,WH-HCM-01,TV-1C16CC,TV,"Samsung 55"" 4K",Sony,1,23756000,23756000,Xe tải thuê ngoài,215000,Đã giao
SHIP20260600969,PICK20260600969,SO20260600969,2026-06-01 13:51,2026-06-01 18:33,2026-06-03 04:52,HN-HBT,WH-HN-02,VC-933DDD,Máy hút bụi,Philips FC,Sharp,3,7337000,22011000,GrabExpress,245000,Giao lại
SHIP20260600970,PICK20260600970,SO20260600970,2026-06-06 20:38,2026-06-07 07:10,2026-06-07 23:57,BD-TDM,WH-BD-01,TV-299EB8,TV,LG OLED 48,Electrolux,3,29512000,88536000,GrabExpress,215000,Hoàn tất
SHIP20260600971,PICK20260600971,SO20260600971,2026-06-18 14:32,2026-06-18 22:10,2026-06-19 04:45,HCM-Q7,WH-HCM-02,KT-225744,Ấm siêu tốc,Philips,Xiaomi,3,371000,1113000,Nội bộ,0,Đã giao
SHIP20260600972,PICK20260600972,SO20260600972,2026-06-03 20:33,2026-06-04 15:17,2026-06-05 04:29,DN-HC,WH-DN-01,TV-3A9F5F,TV,LG OLED 48,Casper,1,15252000,15252000,Ahamove,180000,Giao lại
SHIP20260600973,PICK20260600973,SO20260600973,2026-06-24 19:28,2026-06-25 12:40,2026-06-26 06:03,HCM-TB,WH-HCM-03,VC-90DAA9,Máy hút bụi,Dyson V8,Casper,3,1393000,4179000,Ahamove,45000,Đã giao
SHIP20260600974,PICK20260600974,SO20260600974,2026-06-24 13:36,2026-06-24 18:08,2026-06-25 11:43,BD-TDM,WH-BD-01,TV-3277C5,TV,"TCL 50""",Cuckoo,3,18461000,55383000,Xe tải thuê ngoài,225000,Đã giao
SHIP20260600975,PICK20260600975,SO20260600975,2026-06-23 11:29,2026-06-23 17:23,2026-06-24 23:47,CT-NK,WH-CT-01,FN-D8D699,Quạt,Asia,Sunhouse,1,1033000,1033000,GrabExpress,90000,Đã giao
SHIP20260600976,PICK20260600976,SO20260600976,2026-06-25 14:46,2026-06-26 07:59,2026-06-27 20:02,HCM-Q7,WH-HCM-02,VC-852D6B,Máy hút bụi,Philips FC,Sunhouse,1,2375000,2375000,Nội bộ,0,Hoàn tất
SHIP20260600977,PICK20260600977,SO20260600977,2026-06-08 13:44,2026-06-08 20:31,2026-06-09 18:41,CT-NK,WH-CT-01,VC-4B9FA6,Máy hút bụi,Philips FC,Aqua,1,2590000,2590000,Nội bộ,35000,Đã giao
SHIP20260600978,PICK20260600978,SO20260600978,2026-06-11 11:03,2026-06-11 23:50,2026-06-12 03:42,HCM-Q7,WH-HCM-02,MW-F2FBBA,Lò vi sóng,Panasonic 25L,Sunhouse,1,1341000,1341000,GHN,35000,Hoàn tất
SHIP20260600979,PICK20260600979,SO20260600979,2026-06-17 17:15,2026-06-17 21:36,2026-06-18 20:21,HCM-Q1,WH-HCM-01,BL-267545,Máy xay,Panasonic Blender,Cuckoo,2,285000,570000,GrabExpress,45000,Đã giao
SHIP20260600980,PICK20260600980,SO20260600980,2026-06-18 20:27,2026-06-19 02:42,2026-06-19 20:07,HN-CG,WH-HN-01,RF-F96CEA,Tủ lạnh,LG 420L,Sharp,2,16944000,33888000,Nội bộ,270000,Đã giao
SHIP20260600981,PICK20260600981,SO20260600981,2026-06-28 12:53,2026-06-28 19:05,2026-06-29 00:23,HCM-Q7,WH-HCM-02,RC-454944,Nồi cơm,Sunhouse 1.2L,Sony,1,1720000,1720000,Nội bộ,120000,Đã giao
SHIP20260600982,PICK20260600982,SO20260600982,2026-06-22 09:34,2026-06-23 01:35,2026-06-24 09:02,HCM-Q1,WH-HCM-01,KT-B5A58C,Ấm siêu tốc,Philips,Casper,1,613000,613000,Ahamove,35000,Đã giao
SHIP20260600983,PICK20260600983,SO20260600983,2026-06-20 13:16,2026-06-20 23:06,2026-06-21 06:21,CT-NK,WH-CT-01,TV-43937F,TV,"Sony 65""",Daikin,2,15706000,31412000,GHN,240000,Đã giao
SHIP20260600984,PICK20260600984,SO20260600984,2026-06-03 12:01,2026-06-03 22:30,2026-06-04 19:03,HCM-Q1,WH-HCM-01,MW-1E7D48,Lò vi sóng,Sharp 20L,Xiaomi,1,1196000,1196000,GHN,25000,Đã giao
SHIP20260600985,PICK20260600985,SO20260600985,2026-06-02 10:40,2026-06-03 02:31,2026-06-03 12:04,HCM-TB,WH-HCM-03,KT-4207FB,Ấm siêu tốc,Sunhouse,Asia,2,867000,1734000,Ahamove,35000,Đã giao
SHIP20260600986,PICK20260600986,SO20260600986,2026-06-14 15:41,2026-06-15 10:39,2026-06-16 12:56,HCM-Q1,WH-HCM-01,AC-75386E,Máy lạnh,Mitsubishi 1.5HP,Cuckoo,3,5619000,16857000,Nội bộ,270000,Hoàn tất
SHIP20260600987,PICK20260600987,SO20260600987,2026-06-23 14:23,2026-06-24 07:59,2026-06-24 23:22,HN-HBT,WH-HN-02,KT-C76795,Ấm siêu tốc,Philips,Aqua,3,591000,1773000,GHN,0,Hoàn tất
SHIP20260600988,PICK20260600988,SO20260600988,2026-06-16 09:24,2026-06-16 20:58,2026-06-17 22:46,BD-TDM,WH-BD-01,AC-076657,Máy lạnh,Mitsubishi 1.5HP,Xiaomi,1,7030000,7030000,Ahamove,0,Đã giao
SHIP20260600989,PICK20260600989,SO20260600989,2026-06-06 11:45,2026-06-07 02:10,2026-06-07 18:56,DN-HC,WH-DN-01,MW-2896A4,Lò vi sóng,Sharp 20L,Panasonic,1,2716000,2716000,Xe tải thuê ngoài,25000,Đã giao
SHIP20260600990,PICK20260600990,SO20260600990,2026-06-15 09:29,2026-06-16 03:53,2026-06-16 12:31,BD-TDM,WH-BD-01,AC-076657,Máy lạnh,Mitsubishi 1.5HP,Xiaomi,3,7333000,21999000,Nội bộ,245000,Hoàn tất
SHIP20260600991,PICK20260600991,SO20260600991,2026-06-19 15:07,2026-06-20 00:18,2026-06-21 00:48,BD-TDM,WH-BD-01,MW-AE2881,Lò vi sóng,Panasonic 25L,Panasonic,1,1916000,1916000,Xe tải thuê ngoài,90000,Giao lại
SHIP20260600992,PICK20260600992,SO20260600992,2026-06-05 19:56,2026-06-06 08:14,2026-06-07 01:43,HCM-Q7,WH-HCM-02,FN-A4A668,Quạt,Asia,Cuckoo,1,1657000,1657000,GHN,25000,Đã giao
SHIP20260600993,PICK20260600993,SO20260600993,2026-06-13 17:29,2026-06-14 07:09,2026-06-14 16:46,HCM-Q1,WH-HCM-01,VC-049BC9,Máy hút bụi,Xiaomi G10,Mitsubishi,3,5878000,17634000,GHN,145000,Đã giao
SHIP20260600994,PICK20260600994,SO20260600994,2026-06-12 20:48,2026-06-13 09:51,2026-06-14 10:10,CT-NK,WH-CT-01,RF-1BAC8F,Tủ lạnh,Panasonic 300L,Electrolux,2,5262000,10524000,GHN,65000,Giao lại
SHIP20260600995,PICK20260600995,SO20260600995,2026-06-15 20:32,2026-06-16 03:47,2026-06-17 09:20,DN-HC,WH-DN-01,AC-9162CC,Máy lạnh,Mitsubishi 1.5HP,Philips,1,14515000,14515000,GrabExpress,145000,Hoàn tất
SHIP20260600996,PICK20260600996,SO20260600996,2026-06-23 12:04,2026-06-23 18:12,2026-06-23 22:19,CT-NK,WH-CT-01,KT-C02AC0,Ấm siêu tốc,Kangaroo,Asia,2,291000,582000,Xe tải thuê ngoài,45000,Đã giao
SHIP20260600997,PICK20260600997,SO20260600997,2026-06-03 15:20,2026-06-03 23:57,2026-06-04 12:02,HCM-Q1,WH-HCM-01,TV-F84775,TV,"Sony 65""",Xiaomi,1,16138000,16138000,Ahamove,165000,Hoàn tất
SHIP20260600998,PICK20260600998,SO20260600998,2026-06-19 14:14,2026-06-19 23:52,2026-06-20 22:21,HN-CG,WH-HN-01,AC-4CE3DD,Máy lạnh,Panasonic 1.5HP,Samsung,3,9844000,29532000,Xe tải thuê ngoài,165000,Đã giao
SHIP20260600999,PICK20260600999,SO20260600999,2026-06-18 18:18,2026-06-19 13:02,2026-06-19 17:58,HCM-TB,WH-HCM-03,BL-CB9EBE,Máy xay,Philips Blender,Philips,1,461000,461000,Nội bộ,35000,Giao lại
SHIP20260601000,PICK20260601000,SO20260601000,2026-06-02 12:26,2026-06-02 22:28,2026-06-03 21:06,HCM-Q7,WH-HCM-02,WM-B66625,Máy giặt,Panasonic 8.5kg,Sony,3,9776000,29328000,GHN,170000,Đã giao
SHIP20260601001,PICK20260601001,SO20260601001,2026-06-26 10:31,2026-06-27 04:03,2026-06-28 06:17,HN-HBT,WH-HN-02,RF-CAB84B,Tủ lạnh,Samsung Inverter 350L,Senko,2,16513000,33026000,GrabExpress,80000,Đã giao
SHIP20260601002,PICK20260601002,SO20260601002,2026-06-20 09:33,2026-06-20 14:49,2026-06-21 02:52,CT-NK,WH-CT-01,RC-588B19,Nồi cơm,Sunhouse 1.2L,Electrolux,3,2130000,6390000,GHN,90000,Giao lại
SHIP20260601003,PICK20260601003,SO20260601003,2026-06-26 19:09,2026-06-27 09:39,2026-06-27 17:27,HCM-TB,WH-HCM-03,VC-3898BC,Máy hút bụi,Xiaomi G10,Toshiba,3,6329000,18987000,GrabExpress,145000,Giao lại
SHIP20260601004,PICK20260601004,SO20260601004,2026-06-20 12:50,2026-06-20 15:45,2026-06-22 03:34,HCM-Q1,WH-HCM-01,KT-4BFC34,Ấm siêu tốc,Kangaroo,Sunhouse,3,274000,822000,Ahamove,45000,Đã giao
SHIP20260601005,PICK20260601005,SO20260601005,2026-06-21 09:55,2026-06-21 16:16,2026-06-22 12:49,DN-HC,WH-DN-01,RC-BC47CD,Nồi cơm,Sharp 1.8L,Aqua,1,995000,995000,Ahamove,25000,Hoàn tất
SHIP20260601006,PICK20260601006,SO20260601006,2026-06-30 20:10,2026-06-30 23:45,2026-07-01 15:04,CT-NK,WH-CT-01,MW-5F52F7,Lò vi sóng,Sharp 20L,Toshiba,1,817000,817000,GrabExpress,0,Đã giao
SHIP20260601007,PICK20260601007,SO20260601007,2026-06-17 16:40,2026-06-17 18:02,2026-06-18 02:52,HCM-TB,WH-HCM-03,AC-4EC148,Máy lạnh,Mitsubishi 1.5HP,Toshiba,3,13309000,39927000,GHN,165000,Đã giao
SHIP20260601008,PICK20260601008,SO20260601008,2026-06-05 19:05,2026-06-05 23:29,2026-06-06 08:41,HCM-TB,WH-HCM-03,WM-65B7F8,Máy giặt,Samsung 10kg,Sony,2,5952000,11904000,Xe tải thuê ngoài,45000,Đã giao
SHIP20260601009,PICK20260601009,SO20260601009,2026-06-21 18:06,2026-06-22 00:19,2026-06-23 07:50,BD-TDM,WH-BD-01,KT-881318,Ấm siêu tốc,Sunhouse,Sony,1,422000,422000,GHN,35000,Đã giao
SHIP20260601010,PICK20260601010,SO20260601010,2026-06-14 16:59,2026-06-15 06:45,2026-06-15 10:01,CT-NK,WH-CT-01,AC-DF5234,Máy lạnh,Daikin 1HP,Asia,3,15899000,47697000,Xe tải thuê ngoài,270000,Hoàn tất
SHIP20260601011,PICK20260601011,SO20260601011,2026-06-17 13:39,2026-06-18 00:02,2026-06-18 17:59,DN-HC,WH-DN-01,BL-08E06D,Máy xay,Philips Blender,Casper,2,318000,636000,Ahamove,35000,Đã giao
SHIP20260601012,PICK20260601012,SO20260601012,2026-06-02 14:40,2026-06-02 17:46,2026-06-02 21:35,DN-HC,WH-DN-01,TV-3C8911,TV,LG OLED 48,Sharp,1,27219000,27219000,Xe tải thuê ngoài,185000,Giao lại
SHIP20260601013,PICK20260601013,SO20260601013,2026-06-23 16:01,2026-06-24 02:10,2026-06-24 11:39,CT-NK,WH-CT-01,AC-EA5153,Máy lạnh,Casper 1HP,Sunhouse,2,11136000,22272000,GrabExpress,155000,Giao lại
SHIP20260601014,PICK20260601014,SO20260601014,2026-06-17 08:17,2026-06-17 20:16,2026-06-19 06:17,CT-NK,WH-CT-01,BL-271795,Máy xay,Panasonic Blender,Sony,2,947000,1894000,Nội bộ,120000,Đã giao
SHIP20260601015,PICK20260601015,SO20260601015,2026-06-27 17:56,2026-06-28 07:38,2026-06-28 19:17,HN-HBT,WH-HN-02,FN-E10178,Quạt,Panasonic,Xiaomi,1,486000,486000,Xe tải thuê ngoài,65000,Đã giao
SHIP20260601016,PICK20260601016,SO20260601016,2026-06-14 16:16,2026-06-14 21:12,2026-06-15 02:54,BD-TDM,WH-BD-01,BL-D2FACB,Máy xay,Panasonic Blender,Toshiba,3,278000,834000,Xe tải thuê ngoài,25000,Đã giao
SHIP20260601017,PICK20260601017,SO20260601017,2026-06-10 08:36,2026-06-10 19:40,2026-06-12 03:03,HN-HBT,WH-HN-02,AC-9162CC,Máy lạnh,Mitsubishi 1.5HP,Philips,1,17254000,17254000,Xe tải thuê ngoài,225000,Giao lại
SHIP20260601018,PICK20260601018,SO20260601018,2026-06-29 18:09,2026-06-30 02:44,2026-06-30 18:48,HCM-Q1,WH-HCM-01,MW-4F3182,Lò vi sóng,Panasonic 25L,Daikin,1,2102000,2102000,GrabExpress,45000,Đã giao
SHIP20260601019,PICK20260601019,SO20260601019,2026-06-12 13:09,2026-06-13 04:48,2026-06-14 12:53,HCM-Q1,WH-HCM-01,KT-988AF8,Ấm siêu tốc,Kangaroo,Senko,2,136000,272000,GrabExpress,65000,Đã giao
SHIP20260601020,PICK20260601020,SO20260601020,2026-06-12 09:42,2026-06-12 21:27,2026-06-13 13:52,HCM-Q7,WH-HCM-02,MW-F8E59D,Lò vi sóng,Sharp 20L,Sharp,3,3496000,10488000,GHN,45000,Đã giao
SHIP20260601021,PICK20260601021,SO20260601021,2026-06-27 18:09,2026-06-28 03:44,2026-06-28 21:32,HN-CG,WH-HN-01,AC-0202C4,Máy lạnh,Mitsubishi 1.5HP,Senko,3,5195000,15585000,GrabExpress,300000,Đã giao
SHIP20260601022,PICK20260601022,SO20260601022,2026-06-02 17:00,2026-06-03 04:06,2026-06-04 05:15,CT-NK,WH-CT-01,BL-BE1E34,Máy xay,Panasonic Blender,Senko,2,484000,968000,Nội bộ,120000,Đã giao
SHIP20260601023,PICK20260601023,SO20260601023,2026-06-15 15:30,2026-06-16 06:33,2026-06-16 17:58,HCM-Q7,WH-HCM-02,RC-7580B4,Nồi cơm,Panasonic 1.8L,Panasonic,3,2669000,8007000,GrabExpress,0,Đã giao
SHIP20260601024,PICK20260601024,SO20260601024,2026-06-21 19:24,2026-06-22 12:24,2026-06-23 18:53,HCM-Q7,WH-HCM-02,KT-DB0B2F,Ấm siêu tốc,Sunhouse,Mitsubishi,1,1048000,1048000,GHN,65000,Đã giao
SHIP20260601025,PICK20260601025,SO20260601025,2026-06-13 16:10,2026-06-13 23:00,2026-06-14 11:14,BD-TDM,WH-BD-01,RF-BF179F,Tủ lạnh,Aqua 250L,Sunhouse,3,10834000,32502000,Ahamove,105000,Đã giao
SHIP20260601026,PICK20260601026,SO20260601026,2026-06-09 08:46,2026-06-09 15:48,2026-06-10 02:10,CT-NK,WH-CT-01,BL-8778AF,Máy xay,Philips Blender,Mitsubishi,3,1312000,3936000,GrabExpress,0,Đã giao
SHIP20260601027,PICK20260601027,SO20260601027,2026-06-05 08:48,2026-06-05 17:33,2026-06-06 10:17,BD-TDM,WH-BD-01,BL-848064,Máy xay,Sunhouse Blender,Xiaomi,1,1054000,1054000,GHN,45000,Hoàn tất
SHIP20260601028,PICK20260601028,SO20260601028,2026-06-11 11:04,2026-06-11 22:51,2026-06-12 01:33,HN-CG,WH-HN-01,WM-694A64,Máy giặt,Toshiba 9kg,Mitsubishi,2,10701000,21402000,GHN,125000,Đã giao
SHIP20260601029,PICK20260601029,SO20260601029,2026-06-01 08:45,2026-06-01 16:52,2026-06-02 10:15,HCM-TB,WH-HCM-03,KT-A1FEF1,Ấm siêu tốc,Sunhouse,Xiaomi,2,664000,1328000,Ahamove,0,Đã giao
SHIP20260601030,PICK20260601030,SO20260601030,2026-06-19 12:11,2026-06-20 03:53,2026-06-20 16:26,HCM-Q1,WH-HCM-01,BL-8778AF,Máy xay,Philips Blender,Mitsubishi,1,1361000,1361000,Xe tải thuê ngoài,25000,Đã giao
SHIP20260601031,PICK20260601031,SO20260601031,2026-06-29 09:27,2026-06-29 18:06,2026-06-30 06:07,HCM-Q1,WH-HCM-01,MW-CC5E2E,Lò vi sóng,Electrolux 23L,Electrolux,2,2950000,5900000,Ahamove,0,Hoàn tất
SHIP20260601032,PICK20260601032,SO20260601032,2026-06-26 08:40,2026-06-26 19:14,2026-06-27 01:57,CT-NK,WH-CT-01,TV-142F73,TV,"TCL 50""",Philips,1,9304000,9304000,Ahamove,120000,Đã giao
SHIP20260601033,PICK20260601033,SO20260601033,2026-06-16 13:07,2026-06-16 22:33,2026-06-17 08:50,CT-NK,WH-CT-01,TV-57E353,TV,LG OLED 48,Sony,1,6573000,6573000,Ahamove,35000,Đã giao
SHIP20260601034,PICK20260601034,SO20260601034,2026-06-11 09:16,2026-06-11 13:27,2026-06-12 23:06,HN-HBT,WH-HN-02,KT-B5A58C,Ấm siêu tốc,Philips,Casper,2,161000,322000,Nội bộ,35000,Giao lại
SHIP20260601035,PICK20260601035,SO20260601035,2026-06-26 12:46,2026-06-27 06:16,2026-06-27 12:45,DN-HC,WH-DN-01,FN-A2F97E,Quạt,Senko,Xiaomi,2,1253000,2506000,GHN,45000,Giao lại
SHIP20260601036,PICK20260601036,SO20260601036,2026-06-26 15:17,2026-06-26 23:43,2026-06-27 09:35,HCM-Q7,WH-HCM-02,MW-E17A69,Lò vi sóng,Electrolux 23L,Xiaomi,2,1162000,2324000,Ahamove,35000,Đã giao
SHIP20260601037,PICK20260601037,SO20260601037,2026-06-09 20:03,2026-06-09 21:28,2026-06-11 06:28,BD-TDM,WH-BD-01,VC-DD459E,Máy hút bụi,Dyson V8,Asia,1,2424000,2424000,Nội bộ,90000,Giao lại
SHIP20260601038,PICK20260601038,SO20260601038,2026-06-12 17:51,2026-06-12 18:57,2026-06-13 21:59,CT-NK,WH-CT-01,FN-985D6E,Quạt,Panasonic,Sharp,3,778000,2334000,Nội bộ,45000,Đã giao
SHIP20260601039,PICK20260601039,SO20260601039,2026-06-10 18:52,2026-06-11 03:44,2026-06-11 20:33,HCM-Q1,WH-HCM-01,WM-E62700,Máy giặt,Samsung 10kg,Xiaomi,1,14062000,14062000,GHN,185000,Đã giao
SHIP20260601040,PICK20260601040,SO20260601040,2026-06-15 11:50,2026-06-15 19:38,2026-06-16 06:32,HN-CG,WH-HN-01,KT-BD9201,Ấm siêu tốc,Kangaroo,Aqua,3,755000,2265000,GHN,35000,Giao lại
SHIP20260601041,PICK20260601041,SO20260601041,2026-06-26 10:31,2026-06-27 05:02,2026-06-28 16:06,HCM-Q1,WH-HCM-01,RF-096A78,Tủ lạnh,LG 420L,Asia,3,10999000,32997000,GHN,170000,Đã giao
SHIP20260601042,PICK20260601042,SO20260601042,2026-06-13 10:40,2026-06-13 20:11,2026-06-14 01:31,HCM-Q1,WH-HCM-01,WM-694A64,Máy giặt,Toshiba 9kg,Mitsubishi,1,13240000,13240000,Nội bộ,165000,Giao lại
SHIP20260601043,PICK20260601043,SO20260601043,2026-06-12 18:57,2026-06-13 05:54,2026-06-14 17:13,HCM-Q1,WH-HCM-01,RC-CCF100,Nồi cơm,Sharp 1.8L,Sunhouse,3,1151000,3453000,Ahamove,45000,Đã giao
SHIP20260601044,PICK20260601044,SO20260601044,2026-06-10 15:16,2026-06-10 21:08,2026-06-11 19:05,HCM-Q1,WH-HCM-01,KT-4D9F3E,Ấm siêu tốc,Kangaroo,Philips,3,380000,1140000,Nội bộ,65000,Đã giao
SHIP20260601045,PICK20260601045,SO20260601045,2026-06-12 14:42,2026-06-13 08:38,2026-06-13 20:16,HN-CG,WH-HN-01,FN-633F9D,Quạt,Panasonic,Cuckoo,1,942000,942000,GrabExpress,0,Đã giao
SHIP20260601046,PICK20260601046,SO20260601046,2026-06-02 09:51,2026-06-02 16:50,2026-06-03 23:23,HCM-TB,WH-HCM-03,FN-47B1B0,Quạt,Senko,Toshiba,2,215000,430000,Xe tải thuê ngoài,45000,Giao lại
SHIP20260601047,PICK20260601047,SO20260601047,2026-06-14 20:55,2026-06-15 10:24,2026-06-15 13:02,CT-NK,WH-CT-01,RC-650938,Nồi cơm,Sunhouse 1.2L,LG,1,1053000,1053000,GrabExpress,65000,Hoàn tất
SHIP20260601048,PICK20260601048,SO20260601048,2026-06-22 13:15,2026-06-23 06:32,2026-06-24 04:42,BD-TDM,WH-BD-01,WM-565F25,Máy giặt,Samsung 10kg,Daikin,1,3748000,3748000,GHN,65000,Giao lại
SHIP20260601049,PICK20260601049,SO20260601049,2026-06-29 11:49,2026-06-29 15:59,2026-06-30 08:34,HN-HBT,WH-HN-02,VC-36242C,Máy hút bụi,Xiaomi G10,Sony,2,3335000,6670000,Ahamove,65000,Đã giao
SHIP20260601050,PICK20260601050,SO20260601050,2026-06-06 14:22,2026-06-07 03:54,2026-06-08 12:45,HN-CG,WH-HN-01,RF-BFD1C6,Tủ lạnh,Aqua 250L,Electrolux,3,15129000,45387000,Xe tải thuê ngoài,105000,Hoàn tất
SHIP20260601051,PICK20260601051,SO20260601051,2026-06-16 12:46,2026-06-16 23:22,2026-06-17 20:16,HN-CG,WH-HN-01,TV-65B17D,TV,"Sony 65""",Samsung,3,21490000,64470000,Xe tải thuê ngoài,180000,Đã giao
SHIP20260601052,PICK20260601052,SO20260601052,2026-06-11 17:18,2026-06-12 12:03,2026-06-13 06:39,HN-HBT,WH-HN-02,TV-BD30D1,TV,"TCL 50""",Asia,3,21981000,65943000,GHN,80000,Đã giao
SHIP20260601053,PICK20260601053,SO20260601053,2026-06-22 08:45,2026-06-22 10:21,2026-06-22 16:37,HN-HBT,WH-HN-02,MW-FB2461,Lò vi sóng,Electrolux 23L,Senko,3,3227000,9681000,Xe tải thuê ngoài,25000,Hoàn tất
SHIP20260601054,PICK20260601054,SO20260601054,2026-06-14 08:32,2026-06-14 12:10,2026-06-15 00:45,HCM-Q7,WH-HCM-02,WM-B368C2,Máy giặt,Samsung 10kg,Casper,1,12636000,12636000,Ahamove,120000,Đã giao
SHIP20260601055,PICK20260601055,SO20260601055,2026-06-03 16:30,2026-06-04 05:58,2026-06-05 16:44,HCM-TB,WH-HCM-03,RF-681BCC,Tủ lạnh,LG 420L,Samsung,3,13885000,41655000,GrabExpress,245000,Đã giao
SHIP20260601056,PICK20260601056,SO20260601056,2026-06-23 15:56,2026-06-24 03:46,2026-06-24 23:12,HN-HBT,WH-HN-02,AC-B03170,Máy lạnh,Casper 1HP,Casper,1,6299000,6299000,Ahamove,65000,Giao lại
SHIP20260601057,PICK20260601057,SO20260601057,2026-06-17 12:36,2026-06-18 05:34,2026-06-18 21:30,BD-TDM,WH-BD-01,RC-DFEBAA,Nồi cơm,Sharp 1.8L,LG,1,1387000,1387000,Xe tải thuê ngoài,120000,Hoàn tất
