InvoiceNo,JournalNo,OrderID,InvoiceDate,Store,Salesperson,Payment,SKU,Category,Product,Brand,Qty,UnitPrice,Discount,NetRevenue,VATRate,VATOutput,InvoiceTotal,UnitCost,TotalCost,GrossProfit,MarginPct,AR_Debit,Revenue_Credit,VATOutput_Credit,COGS_Debit,Inventory_Credit,AR_Account,Revenue_Account,VAT_Account,COGS_Account,Inventory_Account,ScenarioID,LegalEntityID,ScenarioCurrency,CurrencyScope,ReportingTimezone,EvidenceType,AuthenticSourcePath,AuthenticSourceSHA256,AuthenticSourceRowNumber,GenerationPolicyVersion
INV20260500786,JV20260500786,SO20260500786,2026-05-31,HN-HBT,NV010,Trả góp,RF-281021,Tủ lạnh,Samsung Inverter 350L,Cuckoo,1,24349664,0.04,23375677,0.08,1870054,25245731,19633000,19633000,3742677,0.1601,25245731,23375677,1870054,19633000,19633000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,787,1.0.0
INV20260500787,JV20260500787,SO20260500787,2026-05-30,HN-CG,NV008,Thẻ,VC-F4F02F,Máy hút bụi,Xiaomi G10,Senko,3,11849807,0.06,33416455,0.08,2673316,36089771,8140000,24420000,8996455,0.2692,36089771,33416455,2673316,24420000,24420000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,788,1.0.0
INV20260500788,JV20260500788,SO20260500788,2026-05-23,CT-NK,NV012,Chuyển khoản,VC-E19461,Máy hút bụi,Dyson V8,Panasonic,3,1909597,0.07,5327775,0.08,426222,5753997,1481000,4443000,884775,0.1661,5753997,5327775,426222,4443000,4443000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,789,1.0.0
INV20260500789,JV20260500789,SO20260500789,2026-05-20,CT-NK,NV027,Ví điện tử,WM-B2AB72,Máy giặt,Toshiba 9kg,Casper,3,16770462,0.14,43267791,0.08,3461423,46729214,12911000,38733000,4534791,0.1048,46729214,43267791,3461423,38733000,38733000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,790,1.0.0
INV20260500790,JV20260500790,SO20260500790,2026-05-09,HN-CG,NV015,Thẻ,VC-933DDD,Máy hút bụi,Philips FC,Sharp,2,5449980,0.03,10572961,0.08,845836,11418797,3677000,7354000,3218961,0.3045,11418797,10572961,845836,7354000,7354000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,791,1.0.0
INV20260500791,JV20260500791,SO20260500791,2026-05-08,BD-TDM,NV026,Chuyển khoản,AC-75386E,Máy lạnh,Mitsubishi 1.5HP,Cuckoo,2,14030091,0.14,24131756,0.08,1930540,26062296,10561000,21122000,3009756,0.1247,26062296,24131756,1930540,21122000,21122000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,792,1.0.0
INV20260500792,JV20260500792,SO20260500792,2026-05-27,HN-HBT,NV016,Tiền mặt,BL-A0575F,Máy xay,Sunhouse Blender,Sunhouse,1,996628,0.12,877032,0.08,70162,947194,679000,679000,198032,0.2258,947194,877032,70162,679000,679000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,793,1.0.0
INV20260500793,JV20260500793,SO20260500793,2026-05-28,CT-NK,NV021,Trả góp,KT-80B935,Ấm siêu tốc,Kangaroo,LG,3,1204208,0.12,3179109,0.08,254328,3433437,709000,2127000,1052109,0.3309,3433437,3179109,254328,2127000,2127000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,794,1.0.0
INV20260500794,JV20260500794,SO20260500794,2026-05-13,HCM-Q1,NV009,Tiền mặt,FN-441B27,Quạt,Senko,Samsung,3,2126647,0.04,6124743,0.08,489979,6614722,1315000,3945000,2179743,0.3559,6614722,6124743,489979,3945000,3945000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,795,1.0.0
INV20260500795,JV20260500795,SO20260500795,2026-05-22,CT-NK,NV016,Thẻ,KT-BD9201,Ấm siêu tốc,Kangaroo,Aqua,3,536225,0.09,1463894,0.08,117111,1581005,329000,987000,476894,0.3258,1581005,1463894,117111,987000,987000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,796,1.0.0
INV20260500796,JV20260500796,SO20260500796,2026-05-29,HCM-Q7,NV006,Ví điện tử,WM-AF1676,Máy giặt,Toshiba 9kg,Sunhouse,3,6935341,0.12,18309300,0.08,1464744,19774044,5264000,15792000,2517300,0.1375,19774044,18309300,1464744,15792000,15792000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,797,1.0.0
INV20260500797,JV20260500797,SO20260500797,2026-05-17,HCM-Q7,NV020,Tiền mặt,MW-8E4E78,Lò vi sóng,Panasonic 25L,Casper,2,2408476,0.05,4576104,0.08,366088,4942192,1528000,3056000,1520104,0.3322,4942192,4576104,366088,3056000,3056000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,798,1.0.0
INV20260500798,JV20260500798,SO20260500798,2026-05-04,HCM-Q7,NV012,Ví điện tử,KT-930F94,Ấm siêu tốc,Philips,Sony,3,1352078,0.16,3407236,0.08,272578,3679814,765000,2295000,1112236,0.3264,3679814,3407236,272578,2295000,2295000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,799,1.0.0
INV20260500799,JV20260500799,SO20260500799,2026-05-22,DN-HC,NV022,Tiền mặt,KT-8BE75F,Ấm siêu tốc,Kangaroo,Samsung,3,1280481,0.09,3495713,0.08,279657,3775370,907000,2721000,774713,0.2216,3775370,3495713,279657,2721000,2721000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,800,1.0.0
INV20260500800,JV20260500800,SO20260500800,2026-05-15,HCM-Q1,NV020,Thẻ,KT-633C48,Ấm siêu tốc,Philips,Asia,2,727142,0.15,1236141,0.08,98891,1335032,456000,912000,324141,0.2622,1335032,1236141,98891,912000,912000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,801,1.0.0
INV20260500801,JV20260500801,SO20260500801,2026-05-30,HCM-Q7,NV029,Chuyển khoản,MW-AE2881,Lò vi sóng,Panasonic 25L,Panasonic,3,5656229,0.12,14932444,0.08,1194595,16127039,4245000,12735000,2197444,0.1472,16127039,14932444,1194595,12735000,12735000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,802,1.0.0
INV20260500802,JV20260500802,SO20260500802,2026-05-26,HCM-Q1,NV012,Trả góp,MW-6902E3,Lò vi sóng,Sharp 20L,Sony,3,4156890,0.08,11473016,0.08,917841,12390857,2685000,8055000,3418016,0.2979,12390857,11473016,917841,8055000,8055000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,803,1.0.0
INV20260500803,JV20260500803,SO20260500803,2026-05-05,HN-CG,NV016,Trả góp,WM-233DAD,Máy giặt,LG 9kg,Toshiba,2,13188922,0.09,24003838,0.08,1920307,25924145,10014000,20028000,3975838,0.1656,25924145,24003838,1920307,20028000,20028000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,804,1.0.0
INV20260500804,JV20260500804,SO20260500804,2026-05-10,HCM-Q1,NV012,Trả góp,RC-CA9512,Nồi cơm,Sharp 1.8L,Philips,3,2595496,0.12,6852109,0.08,548168,7400277,1681000,5043000,1809109,0.264,7400277,6852109,548168,5043000,5043000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,805,1.0.0
INV20260500805,JV20260500805,SO20260500805,2026-05-18,CT-NK,NV004,Trả góp,KT-4D9F3E,Ấm siêu tốc,Kangaroo,Philips,1,419752,0.14,360986,0.08,28878,389864,268000,268000,92986,0.2576,389864,360986,28878,268000,268000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,806,1.0.0
INV20260500806,JV20260500806,SO20260500806,2026-05-20,DN-HC,NV006,Ví điện tử,RF-F96CEA,Tủ lạnh,LG 420L,Sharp,3,14999360,0.04,43198156,0.08,3455852,46654008,11681000,35043000,8155156,0.1888,46654008,43198156,3455852,35043000,35043000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,807,1.0.0
INV20260500807,JV20260500807,SO20260500807,2026-05-13,CT-NK,NV010,Ví điện tử,AC-029767,Máy lạnh,Daikin 1HP,Sunhouse,2,15419663,0.0,30839326,0.08,2467146,33306472,12756000,25512000,5327326,0.1727,33306472,30839326,2467146,25512000,25512000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,808,1.0.0
INV20260500808,JV20260500808,SO20260500808,2026-05-27,HN-CG,NV017,Chuyển khoản,KT-63AE81,Ấm siêu tốc,Kangaroo,Daikin,3,1237745,0.05,3527573,0.08,282205,3809778,651000,1953000,1574573,0.4464,3809778,3527573,282205,1953000,1953000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,809,1.0.0
INV20260500809,JV20260500809,SO20260500809,2026-05-02,HN-HBT,NV013,Ví điện tử,BL-7C418A,Máy xay,Panasonic Blender,Asia,3,1166360,0.02,3429098,0.08,274327,3703425,720000,2160000,1269098,0.3701,3703425,3429098,274327,2160000,2160000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,810,1.0.0
INV20260500810,JV20260500810,SO20260500810,2026-05-14,HCM-TB,NV025,Tiền mặt,VC-7AF11E,Máy hút bụi,Philips FC,Panasonic,1,2467063,0.05,2343709,0.08,187496,2531205,1845000,1845000,498709,0.2128,2531205,2343709,187496,1845000,1845000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,811,1.0.0
INV20260500811,JV20260500811,SO20260500811,2026-05-13,HCM-Q7,NV018,Tiền mặt,VC-51D140,Máy hút bụi,Xiaomi G10,Casper,3,5073192,0.18,12480052,0.08,998404,13478456,3103000,9309000,3171052,0.2541,13478456,12480052,998404,9309000,9309000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,812,1.0.0
INV20260500812,JV20260500812,SO20260500812,2026-05-24,HN-CG,NV017,Chuyển khoản,KT-F760AD,Ấm siêu tốc,Philips,LG,2,1462472,0.03,2837195,0.08,226975,3064170,970000,1940000,897195,0.3162,3064170,2837195,226975,1940000,1940000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,813,1.0.0
INV20260500813,JV20260500813,SO20260500813,2026-05-01,HCM-Q1,NV001,Tiền mặt,WM-AD6A90,Máy giặt,Panasonic 8.5kg,Electrolux,2,8288210,0.04,15913363,0.08,1273069,17186432,6111000,12222000,3691363,0.232,17186432,15913363,1273069,12222000,12222000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,814,1.0.0
INV20260500814,JV20260500814,SO20260500814,2026-05-12,HN-CG,NV028,Tiền mặt,KT-F760AD,Ấm siêu tốc,Philips,LG,2,305325,0.17,506839,0.08,40547,547386,210000,420000,86839,0.1713,547386,506839,40547,420000,420000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,815,1.0.0
INV20260500815,JV20260500815,SO20260500815,2026-05-14,HCM-Q7,NV019,Thẻ,KT-4BFC34,Ấm siêu tốc,Kangaroo,Sunhouse,3,887704,0.04,2556587,0.08,204526,2761113,620000,1860000,696587,0.2725,2761113,2556587,204526,1860000,1860000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,816,1.0.0
INV20260500816,JV20260500816,SO20260500816,2026-05-19,HCM-TB,NV024,Chuyển khoản,FN-A2F97E,Quạt,Senko,Xiaomi,1,1542504,0.15,1311128,0.08,104890,1416018,1062000,1062000,249128,0.19,1416018,1311128,104890,1062000,1062000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,817,1.0.0
INV20260500817,JV20260500817,SO20260500817,2026-05-14,HN-CG,NV017,Ví điện tử,RC-13DEBA,Nồi cơm,Panasonic 1.8L,Mitsubishi,2,1748830,0.13,3042964,0.08,243437,3286401,1051000,2102000,940964,0.3092,3286401,3042964,243437,2102000,2102000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,818,1.0.0
INV20260500818,JV20260500818,SO20260500818,2026-05-27,CT-NK,NV007,Trả góp,VC-A4DECF,Máy hút bụi,Dyson V8,Mitsubishi,1,9341459,0.03,9061215,0.08,724897,9786112,6551000,6551000,2510215,0.277,9786112,9061215,724897,6551000,6551000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,819,1.0.0
INV20260500819,JV20260500819,SO20260500819,2026-05-28,BD-TDM,NV019,Chuyển khoản,MW-4F3182,Lò vi sóng,Panasonic 25L,Daikin,1,2435018,0.16,2045415,0.08,163633,2209048,1691000,1691000,354415,0.1733,2209048,2045415,163633,1691000,1691000,131-Phải thu khách hàng,511-Doanh thu bán hàng,3331-Thuế GTGT đầu ra,632-Giá vốn hàng bán,156-Hàng hóa,commerce_distribution_erp_scenario_v1,LIGHTBI_SCENARIO_ENTITY_001,VND,all_declared_accounting_money_columns,Asia/Ho_Chi_Minh,authentic_anchored_semi_synthetic_evidence,sample data/Accounting_ERP_May_2026.csv,3c59da1c10c67ab974dfd204b737402aff1c28d748665949942579fb5fb1a2fd,820,1.0.0
